subject_id,sleep_date,lifelog_date,Q1,Q2,Q3,S1,S2,S3,S4
id01,2024-07-31,2024-07-30,0.2954253758270106,0.6495328403765623,0.58383820567542,0.778255132694602,0.6169309647368962,0.8132278224282569,0.5554616968246238
id01,2024-08-01,2024-07-31,0.21756968208910316,0.6298018906233855,0.5598582415945665,0.32307091307088814,0.6031874433809004,0.8146907846575563,0.4833839463491036
id01,2024-08-02,2024-08-01,0.2662260828375724,0.6577615649577732,0.5859541313010548,0.44875506352957484,0.6153138116067856,0.813894143008676,0.5216314323000656
id01,2024-08-03,2024-08-02,0.7103784946925148,0.6631427728170561,0.5897285308414744,0.9042077860036518,0.6620565898380136,0.8139766419417089,0.5262459759174106
id01,2024-08-04,2024-08-03,0.6142342286282253,0.6820398780318926,0.5895363687286543,0.7376806970850983,0.5976010778408611,0.8144762546137221,0.5533148829826112
id01,2024-08-06,2024-08-05,0.15327824845189997,0.6568833954990296,0.5795969096839622,0.33921160913140375,0.5893622881755869,0.8154609777083927,0.5029634956362266
id01,2024-08-07,2024-08-06,0.3398886838258714,0.6354557412257827,0.5761402311029747,0.613984624888183,0.6450883151742834,0.8136396950076662,0.5794759268813724
id01,2024-08-09,2024-08-08,0.1730216589693918,0.6437175851649641,0.5647230968141411,0.42952054217873453,0.5935097085713941,0.8144570025970652,0.5253641734697478
id01,2024-08-10,2024-08-09,0.5916276553828068,0.6612420257243539,0.5812931529514168,0.5151836088958197,0.6532523028722493,0.8137845271755784,0.5903372524089149
id01,2024-08-12,2024-08-11,0.27656575771055286,0.6660477269207888,0.5738926856539716,0.43514489850148136,0.576258631962415,0.814542812005889,0.4667633154400235
id01,2024-08-13,2024-08-12,0.1772570633408189,0.6586561523582208,0.5717530848082639,0.34802708724347464,0.6239954387414401,0.8141584373729466,0.53059856916035
id01,2024-08-14,2024-08-13,0.517424544031275,0.6337900547722336,0.5880305530397619,0.8921042486409108,0.6362448685382904,0.8135352986044013,0.5605271281135987
id01,2024-08-15,2024-08-14,0.6357194446438054,0.6331921581403428,0.5556473434321735,0.8441560332593998,0.6249764090534051,0.8150114429311279,0.5393544680451509
id01,2024-08-17,2024-08-16,0.6922227479569568,0.6333568582630095,0.5654301085045214,0.9007359357918379,0.6195412774062734,0.8136588269134094,0.5265748327630626
id01,2024-09-02,2024-09-01,0.456014438963921,0.6190922510326616,0.7235161173157323,0.6538318621637903,0.5842859803186867,0.8133322035015275,0.5119588732648979
id01,2024-09-03,2024-09-02,0.4650671710143622,0.590614582870821,0.7292153853162511,0.3964587960949589,0.584795747332783,0.8127636062516718,0.5224602736756988
id01,2024-09-04,2024-09-03,0.41107299052284907,0.6043913127984324,0.7134536291091522,0.7035299460163861,0.6056400605236952,0.8130430956072053,0.5278977534296603
id01,2024-09-05,2024-09-04,0.5830577674685974,0.5592371580848634,0.701384173306097,0.7640135881605282,0.6230544660139733,0.8131216185570833,0.5707519433727548
id01,2024-09-07,2024-09-06,0.7361741922108274,0.6068765248467328,0.7338035507253483,0.8835604788131766,0.6440323324776898,0.8136048923305758,0.5935227485226352
id01,2024-09-08,2024-09-07,0.7136607209026833,0.5891512371347017,0.7278541016333547,0.9538078374086604,0.6177214096627918,0.8141277061681089,0.5579705688642339
id01,2024-09-09,2024-09-08,0.4606683747837748,0.6216846625841231,0.7291198788837076,0.712483952656177,0.5924969751641845,0.8136660391976802,0.5168102878769768
id01,2024-09-10,2024-09-09,0.22537025351099182,0.5934220738626643,0.7332591478047764,0.42090098954277805,0.5870323373304984,0.8141797476211775,0.5396530771246457
id01,2024-09-11,2024-09-10,0.36725206102695857,0.5954038468355504,0.7275830000912858,0.7608925525618438,0.6338918541411618,0.8132545378437589,0.5492293051601316
id01,2024-09-12,2024-09-11,0.2568670225299958,0.5696899256409446,0.7226095736370457,0.47339114802774684,0.6002830865177666,0.8145098605077898,0.50671537674797
id01,2024-09-13,2024-09-12,0.2025070385688667,0.6012607010728929,0.7254658739357147,0.27659784349659466,0.5835809654460875,0.8137518236022542,0.5212576905460483
id01,2024-09-14,2024-09-13,0.6157573797571141,0.5868199885643084,0.7284594471111588,0.8299269134042541,0.6566381182760408,0.8132546904024133,0.5823558582671965
id01,2024-09-15,2024-09-14,0.4523044297760192,0.6159646732166535,0.721756610599318,0.7633710091913152,0.5882093538585675,0.8139432120276173,0.5061326835705912
id02,2024-08-26,2024-08-25,0.17711623953674224,0.6983522656460796,0.7192780221077176,0.9406891466075289,0.9006850888831193,0.8523530380765032,0.684114415938914
id02,2024-08-27,2024-08-26,0.4332896775036498,0.6632694248130698,0.7051419250655336,0.9094246040487693,0.9073102956735035,0.8514796907950207,0.7313711014642216
id02,2024-08-28,2024-08-27,0.5102335856866057,0.6868848863201288,0.7044515340384049,0.902529161456448,0.9014037922918179,0.8516645464642889,0.7173181829257497
id02,2024-08-29,2024-08-28,0.5405223668497391,0.6884026928438491,0.7255578482908113,0.8645388036800066,0.911006272722515,0.8514789409672944,0.7475671037838577
id02,2024-08-30,2024-08-29,0.6905306456274928,0.6853421207882493,0.7234422018485048,0.940204065025081,0.9080684742722674,0.8516572610658996,0.7202760831046119
id02,2024-08-31,2024-08-30,0.6754183175130888,0.6785798465703858,0.7183865984114669,0.9431125482792593,0.9049117099002646,0.8518005707995308,0.7157901903924259
id02,2024-09-01,2024-08-31,0.4415870104853092,0.6999391028762684,0.7367133640943959,0.9247215589076621,0.9037662307924238,0.8518706780966303,0.6923745216384248
id02,2024-09-02,2024-09-01,0.20935361424133683,0.6803228439874849,0.728292357173678,0.9049438078760816,0.8882852224700365,0.8511433438970285,0.6788946888630065
id02,2024-09-03,2024-09-02,0.2761960089490344,0.6571797047286163,0.712768770255102,0.8811375636018336,0.9211367935138446,0.8508440326279341,0.7439096001667067
id02,2024-09-04,2024-09-03,0.3910910610455061,0.650980637796444,0.7110155050900057,0.8812588156833115,0.9176486439502143,0.8511875758281505,0.7116596497277067
id02,2024-09-05,2024-09-04,0.1624993918387587,0.6656811063836907,0.7124277251992959,0.41879191779315356,0.9005439972758198,0.8522383490119754,0.6906281582378592
id02,2024-09-06,2024-09-05,0.5774885921570506,0.6867228523875492,0.7315884054560655,0.9376383137528254,0.9234658003792228,0.8516541016891099,0.7527031875326893
id02,2024-09-07,2024-09-06,0.6149595136758692,0.6858789917132627,0.7284613889845255,0.9344511625972935,0.9265842332479568,0.8519474497896,0.737340874749468
id02,2024-09-08,2024-09-07,0.7626312363537253,0.6784646956019842,0.7406128534259343,0.9470399248740324,0.9122057545342943,0.852918714897002,0.7241735752914367
id02,2024-09-09,2024-09-08,0.2012886050363869,0.6978150023080176,0.7309315520786173,0.903521582601334,0.9211005949446633,0.8517313037012523,0.7069958385393537
id02,2024-09-10,2024-09-09,0.2499037653536676,0.6638096214692383,0.7139460105965099,0.7626170703853088,0.9225997721483177,0.8504527806480912,0.7007386210774137
id02,2024-09-29,2024-09-28,0.8314448950011217,0.6722592630326693,0.6209640602813972,0.9665266375419502,0.9421171061850913,0.8524027234601959,0.7143336222959782
id02,2024-09-30,2024-09-29,0.5286464010954459,0.6967384443011784,0.591949683494933,0.9417460412824424,0.9397084400867665,0.8520296722432181,0.7197555512752443
id02,2024-10-01,2024-09-30,0.5544639966119083,0.6371784015650556,0.5770564759842943,0.8614544818518977,0.9419389493003097,0.8509863523294305,0.7078490625806002
id02,2024-10-03,2024-10-02,0.7703710858485754,0.6513990305813923,0.5744342835813347,0.9514123881905263,0.9472521904616927,0.8515074967514019,0.7252321659965064
id02,2024-10-04,2024-10-03,0.865139097262075,0.6640149591336025,0.596889787925134,0.9315552181264604,0.938384328857803,0.8508511692665056,0.6980705378945549
id02,2024-10-05,2024-10-04,0.7065885067187909,0.6984936367153995,0.6096353386762942,0.9311483609605872,0.9459520632384362,0.8517875398428056,0.7303054202901085
id02,2024-10-06,2024-10-05,0.4751916366843652,0.6707508346075305,0.5988025823477107,0.8981932106142168,0.9228439688497565,0.8521556560831625,0.6954297775329491
id02,2024-10-07,2024-10-06,0.17680947687265816,0.6830806681721223,0.5836871808676688,0.5491768235707059,0.9268214513399995,0.852432362694967,0.7407373578274904
id02,2024-10-08,2024-10-07,0.31659963693064874,0.6221274338090893,0.5712239045391753,0.9306020231582876,0.9497189096312638,0.8509050190914679,0.732872441468309
id02,2024-10-09,2024-10-08,0.5963830673705159,0.6445364198886971,0.582354687107707,0.936307452889675,0.925706118529818,0.851866424415641,0.7062634346215325
id02,2024-10-10,2024-10-09,0.5630642480620911,0.6606942222253652,0.5869534300271203,0.8044735797807193,0.9322983512503255,0.8513989089004964,0.6549488667577179
id02,2024-10-12,2024-10-11,0.8210564181461878,0.6844131403674846,0.6047118178735806,0.9170948035024145,0.9454308816890226,0.8519927700118921,0.7017707141862612
